instrument,locale,key,english,extracted,flags,status
F4,ceb,vs:Q7_IS_PWD_VS1,7. Do you identify as a person with a disability?,Nagpaila ba ka isip usa ka tawo nga adunay kapansanan/PWD? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN. PAGPILI OG USA RA KA TUBAG,local-directive,flagged
F4,ceb,item:Q10_DISABILITY_TYPE,"10. Based on the presented PWD Identification Card, what type of disability is indicated?","If the PWD Identification Card is presented, record the type of disability as indicated on the card. the respondent directly. Base sa gipakita nga PWD Identification Card, unsa nga klase sa kapansanan ang nakabutang? Pagtudlo para sa Enumerator (AYAW BASAHA OG KUSOG) Kung gipakita ang PWD Identification Card, irekord ang klase sa kapansanan nga nakabutang sa card. Ayaw pangutan-on ang respondent direkta","length-ratio,local-directive",flagged
F4,ceb,vs:Q10_DISABILITY_TYPE_VS1,"10. Based on the presented PWD Identification Card, what type of disability is indicated?","If the PWD Identification Card is presented, record the type of disability as indicated on the card. the respondent directly. Base sa gipakita nga PWD Identification Card, unsa nga klase sa kapansanan ang nakabutang? Pagtudlo para sa Enumerator (AYAW BASAHA OG KUSOG) Kung gipakita ang PWD Identification Card, irekord ang klase sa kapansanan nga nakabutang sa card. Ayaw pangutan-on ang respondent direkta","length-ratio,local-directive",flagged
F4,ceb,val:Q10_DISABILITY_TYPE_VS1:6,Psychosocial disability,Psychosocial nga kakulangan,starts-with-english,flagged
F4,ceb,val:Q38_DISABILITY_TYPE_VS1:6,Psychosocial disability,Psychosocial nga kakulangan,starts-with-english,flagged
F4,ceb,item:Q11_EDUCATION,11. What is the highest level of education you have attained?,Unsa ang pinakataas nga ang-ang sa edukasyon nga imong nakab-ot? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN. PAGPILI OG USA RA KA TUBAG,local-directive,flagged
F4,ceb,vs:Q11_EDUCATION_VS1,11. What is the highest level of education you have attained?,Unsa ang pinakataas nga ang-ang sa edukasyon nga imong nakab-ot? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN. PAGPILI OG USA RA KA TUBAG,local-directive,flagged
F4,ceb,item:Q13_INCOME_SOURCE,13. What is your main source of income?,"Unsa ang nag-unang tinubdan sa imong kita? BASAHA OG KUSOG ANG MGA KAPILIAN. PAGPILI OG USA RA KA TUBAG. KUNG DAGHAN, PANGUTANA SA NAG-UNANG TINUBDAN",local-directive,flagged
F4,ceb,vs:Q13_INCOME_SOURCE_VS1,13. What is your main source of income?,"Unsa ang nag-unang tinubdan sa imong kita? BASAHA OG KUSOG ANG MGA KAPILIAN. PAGPILI OG USA RA KA TUBAG. KUNG DAGHAN, PANGUTANA SA NAG-UNANG TINUBDAN",local-directive,flagged
F4,ceb,val:Q13_INCOME_SOURCE_VS1:08,Pension,Pension,"english-own-match,echo-english",flagged
F4,ceb,item:Q15_IP_GROUP,"15. If yes, which group?","A list will be provided to ensure accurate details. Kung oo, unsa nga grupo? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN. PAGPILI OG USA RA KA TUBAG. Para sa Adunay lista ihatag aron masiguro nga sakto ang mga detalye. Specify Isulti","length-ratio,local-directive",flagged
F4,ceb,item:Q17_DECISION_MAKER,17. Who takes the most responsibility for making the decisions regarding healthcare in your household?,,empty,flagged
F4,ceb,vs:Q17_DECISION_MAKER_VS1,17. Who takes the most responsibility for making the decisions regarding healthcare in your household?,,empty,flagged
F4,ceb,item:Q19_HH_SIZE_TOTAL,19. How many total individuals (including children) live in your house now?,"Please count yourself and all the people who usually live with you. Please include those who are not living here now but will be back within six months, BUT do not include OFWs. Pila ka mga indibidwal (apil ang mga bata) ang nagpuyo karon sa inyong balay? Palihug ihapa ang imong kaugalingon ug tanang tawo nga kasagarang nagpuyo kauban nimo. Iapil ang mga wala nagpuyo dinhi karon apan mobalik sulod sa unom ka bulan, APAN ayaw iapil ang mga OFW","overlong-span,length-ratio",flagged
F4,ceb,val:Q18_INCOME_BRACKET_VS1:1,"< PhP12,030",,empty,flagged
F4,ceb,val:Q18_INCOME_BRACKET_VS1:2,"PhP12,030 to PhP24,060",,empty,flagged
F4,ceb,val:Q18_INCOME_BRACKET_VS1:3,"PhP24,061 to PhP48,120",,empty,flagged
F4,ceb,val:Q18_INCOME_BRACKET_VS1:4,"PhP48,121 to PhP84,210",,empty,flagged
F4,ceb,val:Q18_INCOME_BRACKET_VS1:5,"PhP84,211 to PhP144,360",,empty,flagged
F4,ceb,item:Q26_DUG_WELL_SHARE,"26. Do you have your own dug well, or do you share with your community?",,empty,flagged
F4,ceb,vs:Q26_DUG_WELL_SHARE_VS1,"26. Do you have your own dug well, or do you share with your community?",,empty,flagged
F4,ceb,item:Q33_SEX,33. Sex at birth,1-Male 2-Female Sex pagkaanak 1-Lalaki 2-Babae,glued-short-label,flagged
F4,ceb,vs:Q33_SEX_VS1,33. Sex at birth,1-Male 2-Female Sex pagkaanak 1-Lalaki 2-Babae,glued-short-label,flagged
F4,ceb,val:Q34_RELATIONSHIP_VS1:08,Nephew/Niece,08-Pag-umangkon 09-Cousin 09-Ig-agaw 10-Boarder 10-Boarder,"length-ratio,glued-short-label,ends-with-other-label,grid-bleed",flagged
F4,ceb,val:Q34_RELATIONSHIP_VS1:11,Domestic Helper,11,"english-own-match,length-ratio",flagged
F4,ceb,val:Q34_RELATIONSHIP_VS1:12,Non-relative,"12-Dili paryente 13-Grandfather C2. HOUSEHOLD CHARACTERISTICS 35. 36. 37. 38. HH Roster # Name First Name only Pangalan Ngalan lang Do you identify as a person with a disability? Nagpaila ba ka isip usa ka tawo nga adunay kapansanan/PWD ? Would you like to specify the type of disability? Gusto ba nimo isulti kung unsa nga klase sa kakulangan? May we view the patient’s PWD Identification Card? Pwede ba mi makakita sa imong PWD Identification Card? Based on the presented PWD Identification Card, what type of disability is indicated? Base sa gipakita nga PWD Identification Card, unsa nga klase sa kakulangan ang nakabutang? (respondent) ; see answer to Q7. Ayaw pangutan-a; tan- awa ang tubag sa Q7 ; see answer to Q8. Ayaw pangutan-a; tan- awa ang tubag sa Q8 ; see answer to Q9. Ayaw pangutan-a; tan- awa ang tubag sa Q9 ; see answer to 10. Ayaw pangutan-a; tan- awa ang tubag sa Q10 CODES","overlong-span,length-ratio",flagged
F4,ceb,item:Q35_HAS_DISABILITY,35. With disability?,0-No 1-Yes Naay kakulangan? 0-Wala 1-Naa,table-bleed,flagged
F4,ceb,vs:Q35_HAS_DISABILITY_VS1,35. With disability?,0-No 1-Yes Naay kakulangan? 0-Wala 1-Naa,table-bleed,flagged
F4,ceb,item:Q36_SPECIFY_DISABILITY,36. Would the patient like to specify the type of disability?,0-No 1-Yes Gusto ba ang pasyente isulti kung unsa nga klase sa kakulangan? 0-Dili 1-Oo,table-bleed,flagged
F4,ceb,vs:Q36_SPECIFY_DISABILITY_VS1,36. Would the patient like to specify the type of disability?,0-No 1-Yes Gusto ba ang pasyente isulti kung unsa nga klase sa kakulangan? 0-Dili 1-Oo,table-bleed,flagged
F4,ceb,item:Q37_PWD_CARD,37. May we view the patient's PWD Identification Card?,0-No 1-Yes,"length-ratio,table-bleed,ends-with-other-label",flagged
F4,ceb,vs:Q37_PWD_CARD_VS1,37. May we view the patient's PWD Identification Card?,0-No 1-Yes,"length-ratio,table-bleed,ends-with-other-label",flagged
F4,ceb,item:Q38_DISABILITY_TYPE,"38. Based on the presented PWD Identification Card, what type of disability is indicated?","If the PWD Identification Card is presented, record the type of disability as indicated on the card. the respondent directly. Base sa gipakita nga PWD Identification Card, unsa nga klase sa kakulangan ang nakabutang? Pagtudlo para sa Enumerator (AYAW BASAHA OG KUSOG) Kung gipakita ang PWD Identification Card, irekord ang klase sa kakulangan nga nakabutang sa card. Ayaw pangutan- a ang respondent direkta.","length-ratio,local-directive",flagged
F4,ceb,vs:Q38_DISABILITY_TYPE_VS1,"38. Based on the presented PWD Identification Card, what type of disability is indicated?","If the PWD Identification Card is presented, record the type of disability as indicated on the card. the respondent directly. Base sa gipakita nga PWD Identification Card, unsa nga klase sa kakulangan ang nakabutang? Pagtudlo para sa Enumerator (AYAW BASAHA OG KUSOG) Kung gipakita ang PWD Identification Card, irekord ang klase sa kakulangan nga nakabutang sa card. Ayaw pangutan- a ang respondent direkta.","length-ratio,local-directive",flagged
F4,ceb,val:Q46_MEMBER_CATEGORY_VS1:04,"Sponsored (i.e., members whose contributions are being paid for by another individual, government agencies, or private entities. Includes some low-income citizens that are not indigent e.g. BHWs, PWDs)","4 - Sponsored (pananglitan, mga miyembro nga ang kontribusyon gibayran sa laing indibidwal, ahensya sa gobyerno, o pribadong entidad. Naglakip sa pipila ka mga low-income nga lungsoranon nga dili indigent sama sa BHW, PWD) 5 – Lifetime member (i.e., individuals aged 60 years and above, uniformed personnel aged 56 years and above, and SSS underground miner- retirees aged 55 years and above and paid at least 120 monthly contribution with PhilHealth and the former Medicare Programs of SSS and GSIS) 5 - Lifetime member (pananglitan, mga indibidwal nga 60 anyos pataas, mga uniformed personnel nga 56 anyos pataas, ug mga retiradong SSS underground miner nga 55 anyos pataas ug nakabayad og labing menos 120 ka bulan nga kontribusyon sa PhilHealth ug sa kanhing Medicare Programs sa SSS ug GSIS) 6 – Senior citizen (i.e., residents of the Philippines, aged sixty (60) years or above and are not currently covered by any membership category of PhilHealth and qualified dependents of senior citizen members who are also senior citizen themselves or belonging to other membership categories, with or without coverage who are senior citizens themselves) 6 - Senior citizen (pananglitan, mga residente sa Pilipinas, 60 anyos pataas ug wala karon sakop sa bisan unsang kategoriya sa pagkamiyembro sa PhilHealth ug mga kwalipikadong dependent sa mga senior citizen nga miyembro nga senior citizen usab o sakop sa ubang kategoriya sa pagkamiyembro, aduna man o wala’y coverage nga senior citizen usab) 7 –","overlong-span,length-ratio,glued-short-label",flagged
F4,ceb,val:Q46_MEMBER_CATEGORY_VS1:07,Overseas Filipino Worker (OFW),7,length-ratio,flagged
F4,ceb,item:Q52_UHC_SOURCE,52. What is your source of information about UHC?,Unsa ang imong tinubdan sa impormasyon bahin sa UHC? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,vs:Q52_UHC_SOURCE_VS1,52. What is your source of information about UHC?,Unsa ang imong tinubdan sa impormasyon bahin sa UHC? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,val:Q52_UHC_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q55_YAKAP_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q58_BUCAS_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q70_GAMOT_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q79_REG_SOURCE_VS1:09,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q80_ASSIST_VS1:09,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q84_WHERE_ASSIST_VS1:09,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q127_NBB_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q133_ZBB_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q137_MAIFIP_SOURCE_VS1:05,Health center/facility,Health center/pasilidad,starts-with-english,flagged
F4,ceb,val:Q79_REG_SOURCE_VS1:02,LGU,,empty,flagged
F4,ceb,val:Q80_ASSIST_VS1:02,LGU,,empty,flagged
F4,ceb,val:Q84_WHERE_ASSIST_VS1:02,LGU,,empty,flagged
F4,ceb,val:Q52_UHC_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,val:Q55_YAKAP_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,val:Q58_BUCAS_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,val:Q70_GAMOT_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,val:Q127_NBB_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,val:Q133_ZBB_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,val:Q137_MAIFIP_SOURCE_VS1:06,LGU/Barangay,,empty,flagged
F4,ceb,item:Q53_UHC_UNDERSTAND,53. What is your understanding about UHC?,Unsa ang imong pagsabot bahin sa UHC? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,vs:Q53_UHC_UNDERSTAND_VS1,53. What is your understanding about UHC?,Unsa ang imong pagsabot bahin sa UHC? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,item:Q55_YAKAP_SOURCE,55. What are your sources of information about the YAKAP/Konsulta package?,Unsa ang imong tinubdan sa impormasyon bahin sa YAKAP/Konsulta package? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,vs:Q55_YAKAP_SOURCE_VS1,55. What are your sources of information about the YAKAP/Konsulta package?,Unsa ang imong tinubdan sa impormasyon bahin sa YAKAP/Konsulta package? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,item:Q56_YAKAP_UNDERSTAND,56. What is your understanding about the YAKAP/Konsulta package?,Unsa ang imong pagsabot bahin sa YAKAP/Konsulta package? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,vs:Q56_YAKAP_UNDERSTAND_VS1,56. What is your understanding about the YAKAP/Konsulta package?,Unsa ang imong pagsabot bahin sa YAKAP/Konsulta package? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,item:Q58_BUCAS_SOURCE_OTHER_TXT,"58. If yes, what are your sources of information about this BUCAS center? — Other (specify) text",,label-condensed,flagged
F4,ceb,item:Q58_BUCAS_SOURCE,"58. If yes, what are your sources of information about this BUCAS center?","Kung oo, unsa ang imong mga tinubdan sa impormasyon mahitungod niini nga BUCAS center? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN",local-directive,flagged
F4,ceb,vs:Q58_BUCAS_SOURCE_VS1,"58. If yes, what are your sources of information about this BUCAS center?","Kung oo, unsa ang imong mga tinubdan sa impormasyon mahitungod niini nga BUCAS center? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN",local-directive,flagged
F4,ceb,item:Q59_BUCAS_UNDERSTAND,59. What is your understanding about a BUCAS center?,Unsa ang imong pagsabot bahin sa BUCAS center? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,vs:Q59_BUCAS_UNDERSTAND_VS1,59. What is your understanding about a BUCAS center?,Unsa ang imong pagsabot bahin sa BUCAS center? AYAW BASAHA OG KUSOG ANG MGA KAPILIAN,local-directive,flagged
F4,ceb,val:Q63_PRESCRIPTION_TYPE_VS1:2,Over-the-counter medicine,Over-the-counter nga tambal,starts-with-english,flagged
F4,ceb,item:Q64_MEDICATIONS_LIST,64. What are the medications that you or any member of your household usually take?,Unsa ang mga tambal nga kasagaran nimong ginainom o sa bisan kinsa nga miyembro sa inyong panimalay? PALIHUG ILISTA ANG TANANG TAMBAL NGA INYONG GIINOM PARA SA INYONG KONDISYON SA PANGLAWAS,local-directive,flagged
F4,ceb,item:Q65_CONDITIONS_OTHER_TXT,65. What are the medical conditions that you/your household member/s take the medicine/s for? — Other (specify) text,,label-condensed,flagged
F4,ceb,item:Q65_CONDITIONS,65. What are the medical conditions that you/your household member/s take the medicine/s for?,Unsa ang mga kondisyon sa panglawas nga inyong ginatambalan gamit ang mga tambal? CODING FOR QUESTION 65,local-directive,flagged
F4,ceb,vs:Q65_CONDITIONS_VS1,65. What are the medical conditions that you/your household member/s take the medicine/s for?,Unsa ang mga kondisyon sa panglawas nga inyong ginatambalan gamit ang mga tambal? CODING FOR QUESTION 65,local-directive,flagged
F4,ceb,val:Q65_CONDITIONS_VS1:01,Upper respiratory infection,01-Impeksyon sa ibabaw nga bahin sa respiratoryo 02-Hypertension 02-Taas nga presyon sa dugo 03-Immunization 03-Pagbakuna,"length-ratio,contains-other-label,grid-bleed",flagged
F4,ceb,val:Q65_CONDITIONS_VS1:04,Pregnancy or birth,04-Pagmabdos o pagpanganak 05-Flu 05-Flu 06-Fever 06-Hilanat,"glued-short-label,grid-bleed",flagged
F4,ceb,val:Q65_CONDITIONS_VS1:08,"Asthma or COPD (chronic breathing problem, not cancer)","08-Hika o COPD (laygay nga problema sa pagginhawa, dili kanser) 09-Diabetes 09-Diabetes","glued-short-label,ends-with-other-label,grid-bleed",flagged
F4,ceb,val:Q65_CONDITIONS_VS1:15,Accident/injury (e.g. wound/broken bone),"15-Aksidente/samod (pananglitan, samad/bali sa bukog) 16-Dental 16-Ngipon","glued-short-label,grid-bleed",flagged
F4,ceb,val:Q65_CONDITIONS_VS1:17,ENT (problem with ear/nose/throat),17-ENT (problema sa dalunggan/ilong/tutonlan) 18-Allergy 18-Allergy 19,"glued-short-label,grid-bleed",flagged
F4,ceb,val:Q130_HOSPITAL_TYPE_VS1:3,Private,"Pribado 131. [Ask only if they went to a DOH-retained hospital] During your hospitalization in a DOH-retained hospital, did you or your family pay anything out-of-pocket before being discharged that should have been covered under NBB? [Pangutana lang kung niadto sila sa DOH-retained hospital] Atol sa inyong pagka-confine sa DOH-retained hospital, ikaw ba o ang imong pamilya nakabayad og bisan unsa gikan sa inyong bulsa sa wala pa ma-discharge nga unta sakop sa NBB?","overlong-span,length-ratio",flagged
F4,ceb,val:Q66_WHERE_BUY_VS1:06,Barangay Health Station,"This section is for Access to a primary care facility. Ask all questions in this section unless a skip rule applies. Niining bahin sa survey, mangutana ko kung giunsa nimo pag-access ang pag-atiman sa miaging 6 ka bulan sa usa ka primary care facility. Mga pananglitan sa primary care facilities kay RHU, Health Center, ug","length-ratio,truncated-tail",flagged
F4,ceb,val:Q66_WHERE_BUY_VS1:07,Rural Health Unit or City Health Office,,empty,flagged
F4,ceb,item:Q67_TRAVEL_HH,67. How much time does it take for you to reach the nearest pharmacy from your home?,A Pharmacy is an ancillary primary care facility with a FDA LTO where registered medicines can be bought. Pila ka oras ang gikinahanglan nimo aron makaabot sa pinakaduol nga botika gikan sa inyong balay? Ang Botika usa ka ancillary nga pasilidad sa primary care nga adunay FDA LTO diin mapalit ang mga rehistradong tambal. Time (HH:MM) Oras (HH:MM),length-ratio,flagged
F4,ceb,val:Q68_PHARMACY_ACCESS_VS1:3,Neutral,"Dili sayon ni dili sab lisod We will now ask about your awareness of the GAMOT package, and the medicines you availed in a GAMOT pharmacy. We will also ask some questions about your views in buying generic or branded medicines. This section is for awareness of the GAMOT package and generic and branded medicines. Ask all questions in this section unless a skip rule applies. Q69 to Q74, Q76 are","length-ratio,glued-short-label",flagged
F4,ceb,item:Q70_GAMOT_SOURCE,"70. If yes, what are your sources of information for GAMOT Package?",,directive-only,flagged
F4,ceb,vs:Q70_GAMOT_SOURCE_VS1,"70. If yes, what are your sources of information for GAMOT Package?",,directive-only,flagged
F4,ceb,item:Q71_GAMOT_UNDERSTAND,71. What is your understanding of the GAMOT Package?,,directive-only,flagged
F4,ceb,vs:Q71_GAMOT_UNDERSTAND_VS1,71. What is your understanding of the GAMOT Package?,,directive-only,flagged
F4,ceb,item:Q72_GAMOT_OBTAINED,72. Did you get the medicines from the GAMOT Package during the past 6 months?,,directive-only,flagged
F4,ceb,vs:Q72_GAMOT_OBTAINED_VS1,72. Did you get the medicines from the GAMOT Package during the past 6 months?,,directive-only,flagged
